"source","DOI","Authors","Year","Species","Life Stage","In vitro/in vivo","Sex","Experiment Type","Exposure Route","Particle Mix?","Negative Control","Reference Particle","Exposure Media","Solvent","Detergent","pH","Salinity (ppt)","Temperature (Avg)","Temperature (Min)","Temperature (Max)","Exposure Duration (days)","Number of Doses","Replicates","Sample Size","Dosing Frequency","Nominal Chemical Added","Nominal Chemical Added Dose","Nominal Chemical Added Dose Units","Measured Chemical Added","Measured Chemical Added Dose","Measured Chemical Added Dose Units","Selected Dose","Effect","Direction","Broad Endpoint Category","Specific Endpoint Category","Endpoint","Level of Biological Organization","Target Organelle, Cell, or Tissue","Polymer","Shape","Density (g/cm^3)","Density, reported or estimated","Charge","Zeta Potential (mV)","Zeta Potential Media","Functional Group","Particle Length (μm)","Size Category","Particle Volume (μm^3)","Particle Mass (mg)","Weathered or Biofouled?","Size Validated?","Polymer Validated?","Shape Validated","Particle Source","Sodium Azide Present?","Screened for Chemical Contamination?","Particle Cleaning?","Solvent Rinse","Background Contamination Monitored?","Concentration Validated?","Particle Behavior","Uptake Validated?","Tissue Distribution","Organisms Fed?"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,1,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 16 mRNA expression","Subcell","colon","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.27715,"100nm < 1µm",0.011146621931907328,1.1703953028502695e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","duodenum","Polystyrene","Sphere",1.05,"reported","negative","-38.3","water","not_reported",0.0507,"1nm < 100nm",6.823740462606494e-5,7.164927485736819e-14,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","duodenum","Polystyrene","Sphere",1.05,"reported","negative","-38.3","water","not_reported",0.0507,"1nm < 100nm",6.823740462606494e-5,7.164927485736819e-14,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","duodenum","Polystyrene","Sphere",1.05,"reported","negative","-50.8","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","duodenum","Polystyrene","Sphere",1.05,"reported","negative","-50.8","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,1,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","duodenum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.27715,"100nm < 1µm",0.011146621931907328,1.1703953028502695e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","jejunum","Polystyrene","Sphere",1.05,"reported","negative","-38.3","water","not_reported",0.0507,"1nm < 100nm",6.823740462606494e-5,7.164927485736819e-14,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","jejunum","Polystyrene","Sphere",1.05,"reported","negative","-38.3","water","not_reported",0.0507,"1nm < 100nm",6.823740462606494e-5,7.164927485736819e-14,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","jejunum","Polystyrene","Sphere",1.05,"reported","negative","-50.8","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","jejunum","Polystyrene","Sphere",1.05,"reported","negative","-50.8","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,1,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","jejunum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.27715,"100nm < 1µm",0.011146621931907328,1.1703953028502695e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","ileum","Polystyrene","Sphere",1.05,"reported","negative","-38.3","water","not_reported",0.0507,"1nm < 100nm",6.823740462606494e-5,7.164927485736819e-14,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","ileum","Polystyrene","Sphere",1.05,"reported","negative","-38.3","water","not_reported",0.0507,"1nm < 100nm",6.823740462606494e-5,7.164927485736819e-14,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","ileum","Polystyrene","Sphere",1.05,"reported","negative","-50.8","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","ileum","Polystyrene","Sphere",1.05,"reported","negative","-50.8","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,1,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","ileum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.27715,"100nm < 1µm",0.011146621931907328,1.1703953028502695e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","colon","Polystyrene","Sphere",1.05,"reported","negative","-38.3","water","not_reported",0.0507,"1nm < 100nm",6.823740462606494e-5,7.164927485736819e-14,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","colon","Polystyrene","Sphere",1.05,"reported","negative","-38.3","water","not_reported",0.0507,"1nm < 100nm",6.823740462606494e-5,7.164927485736819e-14,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","colon","Polystyrene","Sphere",1.05,"reported","negative","-50.8","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","colon","Polystyrene","Sphere",1.05,"reported","negative","-50.8","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,1,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 17 mRNA expression","Subcell","colon","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.27715,"100nm < 1µm",0.011146621931907328,1.1703953028502695e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 18 mRNA expression","Subcell","duodenum","Polystyrene","Sphere",1.05,"reported","negative","-38.3","water","not_reported",0.0507,"1nm < 100nm",6.823740462606494e-5,7.164927485736819e-14,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 18 mRNA expression","Subcell","duodenum","Polystyrene","Sphere",1.05,"reported","negative","-38.3","water","not_reported",0.0507,"1nm < 100nm",6.823740462606494e-5,7.164927485736819e-14,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 18 mRNA expression","Subcell","duodenum","Polystyrene","Sphere",1.05,"reported","negative","-50.8","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 18 mRNA expression","Subcell","duodenum","Polystyrene","Sphere",1.05,"reported","negative","-50.8","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,1,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 18 mRNA expression","Subcell","duodenum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.27715,"100nm < 1µm",0.011146621931907328,1.1703953028502695e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 18 mRNA expression","Subcell","jejunum","Polystyrene","Sphere",1.05,"reported","negative","-38.3","water","not_reported",0.0507,"1nm < 100nm",6.823740462606494e-5,7.164927485736819e-14,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 18 mRNA expression","Subcell","jejunum","Polystyrene","Sphere",1.05,"reported","negative","-38.3","water","not_reported",0.0507,"1nm < 100nm",6.823740462606494e-5,7.164927485736819e-14,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 18 mRNA expression","Subcell","jejunum","Polystyrene","Sphere",1.05,"reported","negative","-50.8","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 18 mRNA expression","Subcell","jejunum","Polystyrene","Sphere",1.05,"reported","negative","-50.8","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","yes","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,1,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 18 mRNA expression","Subcell","jejunum","Polystyrene","Sphere",1.05,"reported","negative","-46.4","water","not_reported",0.27715,"100nm < 1µm",0.011146621931907328,1.1703953028502695e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 18 mRNA expression","Subcell","ileum","Polystyrene","Sphere",1.05,"reported","negative","-38.3","water","not_reported",0.0507,"1nm < 100nm",6.823740462606494e-5,7.164927485736819e-14,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 18 mRNA expression","Subcell","ileum","Polystyrene","Sphere",1.05,"reported","negative","-38.3","water","not_reported",0.0507,"1nm < 100nm",6.823740462606494e-5,7.164927485736819e-14,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
"ToMEx 2.0","10.1186/s12989-021-00414-1","Liang",2021,"(Mouse) Mus musculus","Juvenile","In Vivo","M/F","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,NA,"23","25",1,2,"1","5",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Alimentary, Excretory","Intestinal Tight Junctions","claudin 18 mRNA expression","Subcell","ileum","Polystyrene","Sphere",1.05,"reported","negative","-50.8","water","not_reported",0.5035999999999999,"100nm < 1µm",0.06687376683312483,7.021745517478108e-11,"no","Yes","No","Yes","commercial","unknown","No","not_cleaned","none","No","No","not_evaluated","Yes","brain,heart,lung,liver,spleen,kidney,ovary,uterus,testes,epididymus,muscle,blood,breastbone,thighbone,stomach,small intestine,large intestine","No"
