sci_name,presence,origin,seasonal,lon,lat,redlistCategory
Lampyris noctiluca,1,1,1,-1.495169,51.027777,NT
Lampyris noctiluca,1,1,1,-1.486249,53.095596,NT
Lampyris noctiluca,1,1,1,-1.485498,53.158517,NT
Lampyris noctiluca,1,1,1,-1.480468,52.331447,NT
Lampyris noctiluca,1,1,1,-1.470654,53.149463,NT
Lampyris noctiluca,1,1,1,-1.470544,53.158451,NT
Lampyris noctiluca,1,1,1,-1.465721,51.108576,NT
Lampyris noctiluca,1,1,1,-1.465618,51.117568,NT
Lampyris noctiluca,1,1,1,-1.456067,50.712863,NT
Lampyris noctiluca,1,1,1,-1.450799,51.16246,NT
Lampyris noctiluca,1,1,1,-1.449514,51.270357,NT
Lampyris noctiluca,1,1,1,-1.442842,52.987531,NT
Lampyris noctiluca,1,1,1,-1.441451,53.095395,NT
Lampyris noctiluca,1,1,1,-1.441262,50.76675,NT
Lampyris noctiluca,1,1,1,-1.437699,52.232357,NT
Lampyris noctiluca,1,1,1,-1.43713,52.277307,NT
Lampyris noctiluca,1,1,1,-1.43595,51.207349,NT
Lampyris noctiluca,1,1,1,-1.428832,50.622805,NT
Lampyris noctiluca,1,1,1,-1.426644,50.802649,NT
Lampyris noctiluca,1,1,1,-1.423174,52.223297,NT
Lampyris noctiluca,1,1,1,-1.414362,50.649712,NT
Lampyris noctiluca,1,1,1,-1.413914,50.685681,NT
Lampyris noctiluca,1,1,1,-1.407818,52.277163,NT
Lampyris noctiluca,1,1,1,-1.404069,51.458962,NT
Lampyris noctiluca,1,1,1,-1.400332,50.640647,NT
Lampyris noctiluca,1,1,1,-1.399301,50.721578,NT
Lampyris noctiluca,1,1,1,-1.393363,51.18016,NT
Lampyris noctiluca,1,1,1,-1.383364,50.856384,NT
Lampyris noctiluca,1,1,1,-1.376333,54.488231,NT
Lampyris noctiluca,1,1,1,-1.363851,52.276935,NT
Lampyris noctiluca,1,1,1,-1.361913,52.411779,NT
Lampyris noctiluca,1,1,1,-1.356945,54.739763,NT
Lampyris noctiluca,1,1,1,-1.347213,52.411699,NT
Lampyris noctiluca,1,1,1,-1.34708,52.420688,NT
Lampyris noctiluca,1,1,1,-1.34301,51.701406,NT
Lampyris noctiluca,1,1,1,-1.342097,51.76434,NT
Lampyris noctiluca,1,1,1,-1.337686,51.071952,NT
Lampyris noctiluca,1,1,1,-1.333807,51.341692,NT
Lampyris noctiluca,1,1,1,-1.333595,52.339701,NT
Lampyris noctiluca,1,1,1,-1.332512,52.411617,NT
Lampyris noctiluca,1,1,1,-1.328686,52.663316,NT
Lampyris noctiluca,1,1,1,-1.328275,51.719305,NT
Lampyris noctiluca,1,1,1,-1.328008,51.737286,NT
Lampyris noctiluca,1,1,1,-1.312773,52.735143,NT
Lampyris noctiluca,1,1,1,-1.308606,51.107753,NT
Lampyris noctiluca,1,1,1,-1.303253,52.402458,NT
Lampyris noctiluca,1,1,1,-1.299603,51.701155,NT
Lampyris noctiluca,1,1,1,-1.288845,52.384391,NT
Lampyris noctiluca,1,1,1,-1.288701,52.393381,NT
Lampyris noctiluca,1,1,1,-1.283999,51.772991,NT
Lampyris noctiluca,1,1,1,-1.282819,50.92775,NT
Lampyris noctiluca,1,1,1,-1.275961,51.368324,NT
Lampyris noctiluca,1,1,1,-1.275819,51.377315,NT
Lampyris noctiluca,1,1,1,-1.275677,51.386306,NT
Lampyris noctiluca,1,1,1,-1.264825,52.060585,NT
Lampyris noctiluca,1,1,1,-1.263627,53.885428,NT
Lampyris noctiluca,1,1,1,-1.259463,52.384211,NT
Lampyris noctiluca,1,1,1,-1.251766,51.089419,NT
Lampyris noctiluca,1,1,1,-1.251227,52.869616,NT
Lampyris noctiluca,1,1,1,-1.247234,51.368143,NT
Lampyris noctiluca,1,1,1,-1.245648,50.585791,NT
Lampyris noctiluca,1,1,1,-1.24418,53.274088,NT
Lampyris noctiluca,1,1,1,-1.239511,52.689747,NT
Lampyris noctiluca,1,1,1,-1.232561,53.085242,NT
Lampyris noctiluca,1,1,1,-1.229321,50.720578,NT
Lampyris noctiluca,1,1,1,-1.226506,50.891421,NT
Lampyris noctiluca,1,1,1,-1.224877,52.680662,NT
Lampyris noctiluca,1,1,1,-1.210378,53.480612,NT
Lampyris noctiluca,1,1,1,-1.2096,52.707531,NT
Lampyris noctiluca,1,1,1,-1.206664,52.869326,NT
Lampyris noctiluca,1,1,1,-1.203363,51.412812,NT
Lampyris noctiluca,1,1,1,-1.197851,53.345697,NT
Lampyris noctiluca,1,1,1,-1.19689,51.78142,NT
Lampyris noctiluca,1,1,1,-1.186912,51.529591,NT
Lampyris noctiluca,1,1,1,-1.167988,53.336504,NT
Lampyris noctiluca,1,1,1,-1.159303,50.67513,NT
Lampyris noctiluca,1,1,1,-1.158084,51.529388,NT
Lampyris noctiluca,1,1,1,-1.14613,50.621077,NT
Lampyris noctiluca,1,1,1,-1.145352,51.439379,NT
Lampyris noctiluca,1,1,1,-1.145152,50.675027,NT
Lampyris noctiluca,1,1,1,-1.144989,50.684019,NT
Lampyris noctiluca,1,1,1,-1.141209,50.890825,NT
Lampyris noctiluca,1,1,1,-1.131168,50.665931,NT
Lampyris noctiluca,1,1,1,-1.131137,51.430283,NT
Lampyris noctiluca,1,1,1,-1.131002,50.674923,NT
Lampyris noctiluca,1,1,1,-1.125478,50.971641,NT
Lampyris noctiluca,1,1,1,-1.116851,50.674816,NT
Lampyris noctiluca,1,1,1,-1.115162,52.985544,NT
Lampyris noctiluca,1,1,1,-1.103427,51.376123,NT
Lampyris noctiluca,1,1,1,-1.102687,52.868586,NT
Lampyris noctiluca,1,1,1,-1.095073,51.798663,NT
Lampyris noctiluca,1,1,1,-1.088376,50.68359,NT
Lampyris noctiluca,1,1,1,-1.079442,53.263941,NT
Lampyris noctiluca,1,1,1,-1.073723,54.216667,NT
Lampyris noctiluca,1,1,1,-1.061433,51.321843,NT
Lampyris noctiluca,1,1,1,-1.059225,51.429728,NT
Lampyris noctiluca,1,1,1,-1.042226,54.252372,NT
Lampyris noctiluca,1,1,1,-1.03387,51.267666,NT
Lampyris noctiluca,1,1,1,-1.02688,54.252249,NT
Lampyris noctiluca,1,1,1,-1.008107,51.132568,NT
Lampyris noctiluca,1,1,1,-1.001175,54.045318,NT
Lampyris noctiluca,1,1,1,-0.999734,51.519154,NT
Lampyris noctiluca,1,1,1,-0.99867,50.907675,NT
Lampyris noctiluca,1,1,1,-0.997124,50.979602,NT
Lampyris noctiluca,1,1,1,-0.993231,51.159417,NT
Lampyris noctiluca,1,1,1,-0.987316,51.429129,NT
Lampyris noctiluca,1,1,1,-0.985922,51.49206,NT
Lampyris noctiluca,1,1,1,-0.984841,50.88957,NT
Lampyris noctiluca,1,1,1,-0.983274,50.961498,NT
Lampyris noctiluca,1,1,1,-0.983078,50.970488,NT
Lampyris noctiluca,1,1,1,-0.971521,51.491934,NT
Lampyris noctiluca,1,1,1,-0.971084,52.148296,NT
Lampyris noctiluca,1,1,1,-0.952997,51.671604,NT
Lampyris noctiluca,1,1,1,-0.938539,51.671474,NT
Lampyris noctiluca,1,1,1,-0.937898,51.077997,NT
Lampyris noctiluca,1,1,1,-0.929403,52.058016,NT
Lampyris noctiluca,1,1,1,-0.927051,51.545487,NT
Lampyris noctiluca,1,1,1,-0.926628,51.563466,NT
Lampyris noctiluca,1,1,1,-0.9204,54.215391,NT
Lampyris noctiluca,1,1,1,-0.912633,51.545354,NT
Lampyris noctiluca,1,1,1,-0.909191,51.689189,NT
Lampyris noctiluca,1,1,1,-0.908296,51.122686,NT
Lampyris noctiluca,1,1,1,-0.880376,51.095445,NT
Lampyris noctiluca,1,1,1,-0.874913,51.3202,NT
Lampyris noctiluca,1,1,1,-0.873592,51.374139,NT
Lampyris noctiluca,1,1,1,-0.862147,52.408026,NT
Lampyris noctiluca,1,1,1,-0.856911,50.888388,NT
Lampyris noctiluca,1,1,1,-0.854737,51.553795,NT
Lampyris noctiluca,1,1,1,-0.852711,51.059207,NT
Lampyris noctiluca,1,1,1,-0.848152,52.380919,NT
Lampyris noctiluca,1,1,1,-0.845768,51.3379,NT
Lampyris noctiluca,1,1,1,-0.840317,51.553654,NT
Lampyris noctiluca,1,1,1,-0.839568,51.014114,NT
Lampyris noctiluca,1,1,1,-0.836645,51.697484,NT
Lampyris noctiluca,1,1,1,-0.836478,53.92699,NT
Lampyris noctiluca,1,1,1,-0.836416,51.139978,NT
Lampyris noctiluca,1,1,1,-0.825202,51.580479,NT
Lampyris noctiluca,1,1,1,-0.824969,52.146931,NT
Lampyris noctiluca,1,1,1,-0.823111,51.661383,NT
Lampyris noctiluca,1,1,1,-0.810119,52.155773,NT
Lampyris noctiluca,1,1,1,-0.808657,51.661237,NT
Lampyris noctiluca,1,1,1,-0.808185,51.679216,NT
Lampyris noctiluca,1,1,1,-0.8081,52.776096,NT
Lampyris noctiluca,1,1,1,-0.807477,51.706183,NT
Lampyris noctiluca,1,1,1,-0.806531,51.74214,NT
Lampyris noctiluca,1,1,1,-0.802487,51.894953,NT
Lampyris noctiluca,1,1,1,-0.79587,51.598165,NT
Lampyris noctiluca,1,1,1,-0.793487,51.688057,NT
Lampyris noctiluca,1,1,1,-0.778542,51.166365,NT
Lampyris noctiluca,1,1,1,-0.778304,51.175355,NT
Lampyris noctiluca,1,1,1,-0.768956,52.586902,NT
Lampyris noctiluca,1,1,1,-0.767089,54.21392,NT
Lampyris noctiluca,1,1,1,-0.766018,54.249861,NT
Lampyris noctiluca,1,1,1,-0.765784,51.642811,NT
Lampyris noctiluca,1,1,1,-0.765749,54.258846,NT
Lampyris noctiluca,1,1,1,-0.764562,51.687757,NT
Lampyris noctiluca,1,1,1,-0.751336,51.642659,NT
Lampyris noctiluca,1,1,1,-0.748115,51.759516,NT
Lampyris noctiluca,1,1,1,-0.734662,51.201869,NT
Lampyris noctiluca,1,1,1,-0.729526,54.438227,NT
Lampyris noctiluca,1,1,1,-0.72599,52.541496,NT
Lampyris noctiluca,1,1,1,-0.72345,51.606392,NT
Lampyris noctiluca,1,1,1,-0.72085,51.183734,NT
Lampyris noctiluca,1,1,1,-0.7194,51.750215,NT
Lampyris noctiluca,1,1,1,-0.719145,51.759204,NT
Lampyris noctiluca,1,1,1,-0.712299,50.97681,NT
Lampyris noctiluca,1,1,1,-0.711303,51.01277,NT
Lampyris noctiluca,1,1,1,-0.708503,51.624212,NT
Lampyris noctiluca,1,1,1,-0.704644,54.249217,NT
Lampyris noctiluca,1,1,1,-0.69535,51.579107,NT
Lampyris noctiluca,1,1,1,-0.69478,51.093521,NT
Lampyris noctiluca,1,1,1,-0.694577,51.606074,NT
Lampyris noctiluca,1,1,1,-0.694274,51.1115,NT
Lampyris noctiluca,1,1,1,-0.692497,51.174428,NT
Lampyris noctiluca,1,1,1,-0.680402,51.596924,NT
Lampyris noctiluca,1,1,1,-0.677714,52.675822,NT
Lampyris noctiluca,1,1,1,-0.668929,52.477934,NT
Lampyris noctiluca,1,1,1,-0.664934,51.138147,NT
Lampyris noctiluca,1,1,1,-0.662269,51.722604,NT
Lampyris noctiluca,1,1,1,-0.645349,53.241821,NT
Lampyris noctiluca,1,1,1,-0.640777,51.956137,NT
Lampyris noctiluca,1,1,1,-0.639491,52.477599,NT
Lampyris noctiluca,1,1,1,-0.638733,51.056911,NT
Lampyris noctiluca,1,1,1,-0.636479,53.520389,NT
Lampyris noctiluca,1,1,1,-0.636356,51.137817,NT
Lampyris noctiluca,1,1,1,-0.63251,51.749236,NT
Lampyris noctiluca,1,1,1,-0.630607,51.812155,NT
Lampyris noctiluca,1,1,1,-0.630559,50.84998,NT
Lampyris noctiluca,1,1,1,-0.621109,53.529202,NT
Lampyris noctiluca,1,1,1,-0.619777,54.032558,NT
Lampyris noctiluca,1,1,1,-0.619125,51.713113,NT
Lampyris noctiluca,1,1,1,-0.618846,51.245521,NT
Lampyris noctiluca,1,1,1,-0.610777,54.302101,NT
Lampyris noctiluca,1,1,1,-0.610743,51.038596,NT
Lampyris noctiluca,1,1,1,-0.607689,51.614068,NT
Lampyris noctiluca,1,1,1,-0.604655,51.712942,NT
Lampyris noctiluca,1,1,1,-0.600769,51.838779,NT
Lampyris noctiluca,1,1,1,-0.600049,52.791804,NT
Lampyris noctiluca,1,1,1,-0.589376,51.272147,NT
Lampyris noctiluca,1,1,1,-0.578372,51.164104,NT
Lampyris noctiluca,1,1,1,-0.575717,51.712595,NT
Lampyris noctiluca,1,1,1,-0.575602,51.253996,NT
Lampyris noctiluca,1,1,1,-0.572659,50.885259,NT
Lampyris noctiluca,1,1,1,-0.566303,51.092016,NT
Lampyris noctiluca,1,1,1,-0.564354,51.15494,NT
Lampyris noctiluca,1,1,1,-0.561558,51.244831,NT
Lampyris noctiluca,1,1,1,-0.559591,51.307754,NT
Lampyris noctiluca,1,1,1,-0.557732,53.618346,NT
Lampyris noctiluca,1,1,1,-0.556666,51.856229,NT
Lampyris noctiluca,1,1,1,-0.555945,50.965989,NT
Lampyris noctiluca,1,1,1,-0.55399,51.028915,NT
Lampyris noctiluca,1,1,1,-0.55308,51.514495,NT
Lampyris noctiluca,1,1,1,-0.552358,52.440602,NT
Lampyris noctiluca,1,1,1,-0.548219,52.566421,NT
Lampyris noctiluca,1,1,1,-0.547802,51.226677,NT
Lampyris noctiluca,1,1,1,-0.547355,51.694264,NT
Lampyris noctiluca,1,1,1,-0.54186,51.865038,NT
Lampyris noctiluca,1,1,1,-0.54157,51.874026,NT
Lampyris noctiluca,1,1,1,-0.541279,51.883014,NT
Lampyris noctiluca,1,1,1,-0.540582,51.00177,NT
Lampyris noctiluca,1,1,1,-0.5403,51.010759,NT
Lampyris noctiluca,1,1,1,-0.524339,51.064516,NT
Lampyris noctiluca,1,1,1,-0.522334,51.127439,NT
Lampyris noctiluca,1,1,1,-0.519747,51.20834,NT
Lampyris noctiluca,1,1,1,-0.517573,52.161451,NT
Lampyris noctiluca,1,1,1,-0.516903,52.619976,NT
Lampyris noctiluca,1,1,1,-0.516671,50.857581,NT
Lampyris noctiluca,1,1,1,-0.50747,51.145236,NT
Lampyris noctiluca,1,1,1,-0.50718,51.154225,NT
Lampyris noctiluca,1,1,1,-0.501348,51.334001,NT
Lampyris noctiluca,1,1,1,-0.498713,50.974261,NT
Lampyris noctiluca,1,1,1,-0.488847,50.839238,NT
Lampyris noctiluca,1,1,1,-0.485936,50.929131,NT
Lampyris noctiluca,1,1,1,-0.485245,54.372495,NT
Lampyris noctiluca,1,1,1,-0.481248,51.072956,NT
Lampyris noctiluca,1,1,1,-0.480364,51.099923,NT
Lampyris noctiluca,1,1,1,-0.473248,51.315653,NT
Lampyris noctiluca,1,1,1,-0.471712,50.928946,NT
Lampyris noctiluca,1,1,1,-0.469858,54.372301,NT
Lampyris noctiluca,1,1,1,-0.461908,51.225579,NT
Lampyris noctiluca,1,1,1,-0.458904,51.315465,NT
Lampyris noctiluca,1,1,1,-0.458471,52.601249,NT
Lampyris noctiluca,1,1,1,-0.450007,51.153481,NT
Lampyris noctiluca,1,1,1,-0.448876,52.034689,NT
Lampyris noctiluca,1,1,1,-0.447895,51.216402,NT
Lampyris noctiluca,1,1,1,-0.446685,51.252356,NT
Lampyris noctiluca,1,1,1,-0.446556,50.82969,NT
Lampyris noctiluca,1,1,1,-0.444985,52.56511,NT
Lampyris noctiluca,1,1,1,-0.443564,50.919581,NT
Lampyris noctiluca,1,1,1,-0.434304,52.034496,NT
Lampyris noctiluca,1,1,1,-0.43399,52.043483,NT
Lampyris noctiluca,1,1,1,-0.430553,50.883434,NT
Lampyris noctiluca,1,1,1,-0.429596,52.582889,NT
Lampyris noctiluca,1,1,1,-0.418963,51.225007,NT
Lampyris noctiluca,1,1,1,-0.416038,50.892231,NT
Lampyris noctiluca,1,1,1,-0.415123,50.919198,NT
Lampyris noctiluca,1,1,1,-0.412149,51.42275,NT
Lampyris noctiluca,1,1,1,-0.410217,51.063019,NT
Lampyris noctiluca,1,1,1,-0.405887,51.602509,NT
Lampyris noctiluca,1,1,1,-0.402748,50.865071,NT
Lampyris noctiluca,1,1,1,-0.402732,51.692386,NT
Lampyris noctiluca,1,1,1,-0.400594,50.927993,NT
Lampyris noctiluca,1,1,1,-0.397813,51.008892,NT
Lampyris noctiluca,1,1,1,-0.387951,51.701177,NT
Lampyris noctiluca,1,1,1,-0.387821,51.296523,NT
Lampyris noctiluca,1,1,1,-0.38606,50.936786,NT
Lampyris noctiluca,1,1,1,-0.375704,51.233407,NT
Lampyris noctiluca,1,1,1,-0.369633,50.999509,NT
Lampyris noctiluca,1,1,1,-0.368056,51.044452,NT
Lampyris noctiluca,1,1,1,-0.361067,51.242196,NT
Lampyris noctiluca,1,1,1,-0.360137,50.86448,NT
Lampyris noctiluca,1,1,1,-0.345458,51.277947,NT
Lampyris noctiluca,1,1,1,-0.340502,51.017085,NT
Lampyris noctiluca,1,1,1,-0.335994,51.142922,NT
Lampyris noctiluca,1,1,1,-0.335973,51.93424,NT
Lampyris noctiluca,1,1,1,-0.332429,51.241791,NT
Lampyris noctiluca,1,1,1,-0.330445,50.900032,NT
Lampyris noctiluca,1,1,1,-0.329802,50.918009,NT
Lampyris noctiluca,1,1,1,-0.326576,51.007894,NT
Lampyris noctiluca,1,1,1,-0.318109,51.241586,NT
Lampyris noctiluca,1,1,1,-0.317453,51.259562,NT
Lampyris noctiluca,1,1,1,-0.30169,50.90861,NT
Lampyris noctiluca,1,1,1,-0.28945,50.854472,NT
Lampyris noctiluca,1,1,1,-0.288137,51.277123,NT
Lampyris noctiluca,1,1,1,-0.286153,50.944356,NT
Lampyris noctiluca,1,1,1,-0.285822,50.953344,NT
Lampyris noctiluca,1,1,1,-0.285491,50.962332,NT
Lampyris noctiluca,1,1,1,-0.285157,53.255164,NT
Lampyris noctiluca,1,1,1,-0.273257,50.908193,NT
Lampyris noctiluca,1,1,1,-0.272259,50.935158,NT
Lampyris noctiluca,1,1,1,-0.26354,51.168847,NT
Lampyris noctiluca,1,1,1,-0.258125,51.690331,NT
Lampyris noctiluca,1,1,1,-0.255193,53.254729,NT
Lampyris noctiluca,1,1,1,-0.254827,53.263714,NT
Lampyris noctiluca,1,1,1,-0.247694,51.959935,NT
Lampyris noctiluca,1,1,1,-0.24685,50.85384,NT
Lampyris noctiluca,1,1,1,-0.246513,50.862828,NT
Lampyris noctiluca,1,1,1,-0.233529,52.319384,NT
Lampyris noctiluca,1,1,1,-0.2303,52.400257,NT
Lampyris noctiluca,1,1,1,-0.229581,52.418228,NT
Lampyris noctiluca,1,1,1,-0.222863,51.85166,NT
Lampyris noctiluca,1,1,1,-0.221501,53.344131,NT
Lampyris noctiluca,1,1,1,-0.217185,51.258078,NT
Lampyris noctiluca,1,1,1,-0.200445,50.95206,NT
Lampyris noctiluca,1,1,1,-0.1997,51.338745,NT
Lampyris noctiluca,1,1,1,-0.186216,50.95184,NT
Lampyris noctiluca,1,1,1,-0.182004,51.059692,NT
Lampyris noctiluca,1,1,1,-0.171987,50.951618,NT
Lampyris noctiluca,1,1,1,-0.150255,51.140132,NT
Lampyris noctiluca,1,1,1,-0.139219,51.059019,NT
Lampyris noctiluca,1,1,1,-0.135607,51.148892,NT
Lampyris noctiluca,1,1,1,-0.113618,50.986663,NT
Lampyris noctiluca,1,1,1,-0.113536,51.688098,NT
Lampyris noctiluca,1,1,1,-0.100846,50.950482,NT
Lampyris noctiluca,1,1,1,-0.072079,51.300743,NT
Lampyris noctiluca,1,1,1,-0.058912,50.931806,NT
Lampyris noctiluca,1,1,1,-0.057414,50.967755,NT
Lampyris noctiluca,1,1,1,-0.042803,50.976504,NT
Lampyris noctiluca,1,1,1,-0.033033,52.208316,NT
Lampyris noctiluca,1,1,1,-0.029458,51.29104,NT
Lampyris noctiluca,1,1,1,-0.027044,51.012212,NT
Lampyris noctiluca,1,1,1,-0.015865,50.940076,NT
Lampyris noctiluca,1,1,1,-0.015482,50.949063,NT
Lampyris noctiluca,1,1,1,-0.013574,51.326743,NT
Lampyris noctiluca,1,1,1,-0.008163,50.787054,NT
Lampyris noctiluca,1,1,1,-0.006626,51.155758,NT
Lampyris noctiluca,1,1,1,-0.005851,51.173731,NT
Lampyris noctiluca,1,1,1,-0.004333,50.876925,NT
Lampyris noctiluca,1,1,1,-0.001256,50.94882,NT
Lampyris noctiluca,1,1,1,-0.000484,50.966794,NT
Lampyris noctiluca,1,1,1,-9.8e-05,50.975781,NT
Lampyris noctiluca,1,1,1,0.011807,50.921615,NT
Lampyris noctiluca,1,1,1,0.012583,50.939589,NT
Lampyris noctiluca,1,1,1,0.025497,51.236144,NT
Lampyris noctiluca,1,1,1,0.051694,50.857966,NT
Lampyris noctiluca,1,1,1,0.057236,50.983778,NT
Lampyris noctiluca,1,1,1,0.06683,51.199449,NT
Lampyris noctiluca,1,1,1,0.073876,51.037445,NT
Lampyris noctiluca,1,1,1,0.075729,51.397138,NT
Lampyris noctiluca,1,1,1,0.079919,51.172237,NT
Lampyris noctiluca,1,1,1,0.082895,50.920369,NT
Lampyris noctiluca,1,1,1,0.086918,51.010232,NT
Lampyris noctiluca,1,1,1,0.087322,51.019218,NT
Lampyris noctiluca,1,1,1,0.091475,50.794304,NT
Lampyris noctiluca,1,1,1,0.091876,50.80329,NT
Lampyris noctiluca,1,1,1,0.093806,51.162996,NT
Lampyris noctiluca,1,1,1,0.112142,50.93783,NT
Lampyris noctiluca,1,1,1,0.114181,50.982761,NT
Lampyris noctiluca,1,1,1,0.126109,51.243352,NT
Lampyris noctiluca,1,1,1,0.126938,51.261324,NT
Lampyris noctiluca,1,1,1,0.133601,50.784547,NT
Lampyris noctiluca,1,1,1,0.13401,50.793533,NT
Lampyris noctiluca,1,1,1,0.139591,51.22512,NT
Lampyris noctiluca,1,1,1,0.14348,51.000214,NT
Lampyris noctiluca,1,1,1,0.153562,50.910093,NT
Lampyris noctiluca,1,1,1,0.154321,51.233843,NT
Lampyris noctiluca,1,1,1,0.158529,51.323697,NT
Lampyris noctiluca,1,1,1,0.166945,51.197637,NT
Lampyris noctiluca,1,1,1,0.167358,50.900844,NT
Lampyris noctiluca,1,1,1,0.169479,51.25155,NT
Lampyris noctiluca,1,1,1,0.170284,50.963745,NT
Lampyris noctiluca,1,1,1,0.171172,51.287491,NT
Lampyris noctiluca,1,1,1,0.174904,51.062588,NT
Lampyris noctiluca,1,1,1,0.175709,50.774775,NT
Lampyris noctiluca,1,1,1,0.176591,51.098531,NT
Lampyris noctiluca,1,1,1,0.177013,51.107516,NT
Lampyris noctiluca,1,1,1,0.181148,50.891593,NT
Lampyris noctiluca,1,1,1,0.185928,51.29621,NT
Lampyris noctiluca,1,1,1,0.199167,50.972198,NT
Lampyris noctiluca,1,1,1,0.20112,51.313911,NT
Lampyris noctiluca,1,1,1,0.205559,51.106981,NT
Lampyris noctiluca,1,1,1,0.205744,50.810186,NT
Lampyris noctiluca,1,1,1,0.219832,51.106711,NT
Lampyris noctiluca,1,1,1,0.221632,50.84586,NT
Lampyris noctiluca,1,1,1,0.221976,51.448414,NT
Lampyris noctiluca,1,1,1,0.226341,50.944702,NT
Lampyris noctiluca,1,1,1,0.226887,51.844004,NT
Lampyris noctiluca,1,1,1,0.238885,51.205275,NT
Lampyris noctiluca,1,1,1,0.241067,51.250201,NT
Lampyris noctiluca,1,1,1,0.247427,50.791403,NT
Lampyris noctiluca,1,1,1,0.247859,50.800388,NT
Lampyris noctiluca,1,1,1,0.255823,51.25891,NT
Lampyris noctiluca,1,1,1,0.259792,51.339773,NT
Lampyris noctiluca,1,1,1,0.271472,51.285588,NT
Lampyris noctiluca,1,1,1,0.281731,51.492232,NT
Lampyris noctiluca,1,1,1,0.289862,51.078379,NT
Lampyris noctiluca,1,1,1,0.290721,51.384139,NT
Lampyris noctiluca,1,1,1,0.296123,51.491951,NT
Lampyris noctiluca,1,1,1,0.297437,51.231121,NT
Lampyris noctiluca,1,1,1,0.300127,51.285028,NT
Lampyris noctiluca,1,1,1,0.303678,51.069114,NT
Lampyris noctiluca,1,1,1,0.305465,51.105053,NT
Lampyris noctiluca,1,1,1,0.306435,51.41081,NT
Lampyris noctiluca,1,1,1,0.31006,51.482684,NT
Lampyris noctiluca,1,1,1,0.312649,51.248808,NT
Lampyris noctiluca,1,1,1,0.31581,51.311699,NT
Lampyris noctiluca,1,1,1,0.319892,51.392558,NT
Lampyris noctiluca,1,1,1,0.328326,51.275477,NT
Lampyris noctiluca,1,1,1,0.332199,51.068548,NT
Lampyris noctiluca,1,1,1,0.332481,50.789732,NT
Lampyris noctiluca,1,1,1,0.332929,50.798718,NT
Lampyris noctiluca,1,1,1,0.335168,51.410241,NT
Lampyris noctiluca,1,1,1,0.342193,51.266207,NT
Lampyris noctiluca,1,1,1,0.346459,51.068263,NT
Lampyris noctiluca,1,1,1,0.351015,51.158108,NT
Lampyris noctiluca,1,1,1,0.358355,51.301856,NT
Lampyris noctiluca,1,1,1,0.361123,51.355761,NT
Lampyris noctiluca,1,1,1,0.37315,51.310551,NT
Lampyris noctiluca,1,1,1,0.375471,51.355471,NT
Lampyris noctiluca,1,1,1,0.400243,51.004213,NT
Lampyris noctiluca,1,1,1,0.404427,51.085072,NT
Lampyris noctiluca,1,1,1,0.405661,50.833216,NT
Lampyris noctiluca,1,1,1,0.410984,52.298993,NT
Lampyris noctiluca,1,1,1,0.414266,51.273736,NT
Lampyris noctiluca,1,1,1,0.414949,51.012904,NT
Lampyris noctiluca,1,1,1,0.41568,51.300687,NT
Lampyris noctiluca,1,1,1,0.417064,50.779016,NT
Lampyris noctiluca,1,1,1,0.417097,51.327638,NT
Lampyris noctiluca,1,1,1,0.417755,51.066809,NT
Lampyris noctiluca,1,1,1,0.429537,51.291407,NT
Lampyris noctiluca,1,1,1,0.431071,51.048545,NT
Lampyris noctiluca,1,1,1,0.431911,51.336325,NT
Lampyris noctiluca,1,1,1,0.432387,51.345309,NT
Lampyris noctiluca,1,1,1,0.432863,51.354292,NT
Lampyris noctiluca,1,1,1,0.434769,51.390227,NT
Lampyris noctiluca,1,1,1,0.43497,50.850596,NT
Lampyris noctiluca,1,1,1,0.437783,50.904502,NT
Lampyris noctiluca,1,1,1,0.442017,50.98536,NT
Lampyris noctiluca,1,1,1,0.443864,51.291109,NT
Lampyris noctiluca,1,1,1,0.444851,51.039264,NT
Lampyris noctiluca,1,1,1,0.446271,51.066216,NT
Lampyris noctiluca,1,1,1,0.448168,51.37196,NT
Lampyris noctiluca,1,1,1,0.448648,51.380944,NT
Lampyris noctiluca,1,1,1,0.453034,52.792686,NT
Lampyris noctiluca,1,1,1,0.456753,51.263858,NT
Lampyris noctiluca,1,1,1,0.457233,51.272842,NT
Lampyris noctiluca,1,1,1,0.459633,51.317759,NT
Lampyris noctiluca,1,1,1,0.460113,51.326743,NT
Lampyris noctiluca,1,1,1,0.464302,50.867969,NT
Lampyris noctiluca,1,1,1,0.470006,50.975777,NT
Lampyris noctiluca,1,1,1,0.473968,51.317457,NT
Lampyris noctiluca,1,1,1,0.474452,51.32644,NT
Lampyris noctiluca,1,1,1,0.474936,51.335424,NT
Lampyris noctiluca,1,1,1,0.476389,51.362374,NT
Lampyris noctiluca,1,1,1,0.486846,51.290203,NT
Lampyris noctiluca,1,1,1,0.487818,51.30817,NT
Lampyris noctiluca,1,1,1,0.489277,51.33512,NT
Lampyris noctiluca,1,1,1,0.490303,52.666024,NT
Lampyris noctiluca,1,1,1,0.490738,51.362069,NT
Lampyris noctiluca,1,1,1,0.491226,51.371052,NT
Lampyris noctiluca,1,1,1,0.499709,51.262948,NT
Lampyris noctiluca,1,1,1,0.500057,52.836663,NT
Lampyris noctiluca,1,1,1,0.501031,51.550712,NT
Lampyris noctiluca,1,1,1,0.501661,51.298881,NT
